date,time,comp,opponent,venue,round,season,team,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2024-10-06,18:00 (16:00),Serie A,Monza,Away,Matchweek 7,2024-2025,Roma,1.1,1,1,15,4,18.6,0,0,1.1,1.0,1.0,3.0,3.0,16.1,0.0,0.0
2024-10-20,20:45 (18:45),Serie A,Inter,Home,Matchweek 8,2024-2025,Roma,1.0,0,1,14,3,17.9,0,0,1.0,1.0,0.0,11.0,6.0,19.2,0.0,0.0
2024-10-24,18:45 (16:45),Europa Lg,ua Dynamo Kyiv,Home,League phase,2024-2025,Roma,2.3,1,0,16,4,18.5,1,1,0.7,0.0,1.0,7.0,2.0,13.3,0.0,0.0
2024-10-27,20:45 (19:45),Serie A,Fiorentina,Away,Matchweek 9,2024-2025,Roma,0.8,1,5,14,5,22.4,1,0,3.7,5.0,1.0,20.0,9.0,16.2,0.0,1.0
2024-10-31,20:45 (19:45),Serie A,Torino,Home,Matchweek 10,2024-2025,Roma,0.6,1,0,9,3,19.9,0,0,0.2,0.0,1.0,4.0,2.0,17.1,0.0,0.0
2024-11-03,18:00 (17:00),Serie A,Hellas Verona,Away,Matchweek 11,2024-2025,Roma,1.7,2,3,14,3,16.5,1,0,1.1,3.0,2.0,7.0,3.0,21.8,0.0,0.0
2024-11-07,18:45 (17:45),Europa Lg,be Union SG,Away,League phase,2024-2025,Roma,0.6,1,1,11,5,15.9,0,0,0.8,1.0,1.0,14.0,5.0,19.7,1.0,0.0
2024-11-10,15:00 (14:00),Serie A,Bologna,Home,Matchweek 12,2024-2025,Roma,1.3,2,3,15,5,16.9,1,0,1.7,3.0,2.0,15.0,4.0,14.8,1.0,0.0
2024-11-24,18:00 (17:00),Serie A,Napoli,Away,Matchweek 13,2024-2025,Roma,0.6,0,1,6,1,18.0,0,0,1.4,1.0,0.0,14.0,2.0,16.8,1.0,0.0
2024-11-28,20:00,Europa Lg,eng Tottenham,Away,League phase,2024-2025,Roma,2.1,2,2,18,7,16.0,0,0,3.2,2.0,2.0,23.0,10.0,16.4,1.0,1.0
2024-12-02,20:45 (19:45),Serie A,Atalanta,Home,Matchweek 14,2024-2025,Roma,0.4,0,2,5,1,21.6,0,0,1.3,2.0,0.0,18.0,7.0,15.1,1.0,0.0
2024-12-07,20:45 (19:45),Serie A,Lecce,Home,Matchweek 15,2024-2025,Roma,1.8,4,1,23,8,17.3,0,0,0.9,1.0,4.0,2.0,0.0,27.7,0.0,1.0
2024-12-12,18:45 (17:45),Europa Lg,pt Braga,Home,League phase,2024-2025,Roma,3.5,3,0,34,15,16.8,0,0,1.0,0.0,3.0,8.0,0.0,17.3,0.0,0.0
2024-12-15,18:00 (17:00),Serie A,Como,Away,Matchweek 16,2024-2025,Roma,0.3,0,2,6,1,17.3,1,0,1.2,2.0,0.0,18.0,7.0,22.0,2.0,0.0
2024-12-18,21:00 (20:00),Coppa Italia,Sampdoria,Home,Round of 16,2024-2025,Roma,,4,1,14,7,,,0,,1.0,4.0,6.0,1.0,,,0.0
2024-12-22,12:30 (11:30),Serie A,Parma,Home,Matchweek 17,2024-2025,Roma,5.4,5,0,17,7,13.4,1,2,0.4,0.0,5.0,9.0,3.0,26.3,0.0,0.0
2024-12-29,20:45 (19:45),Serie A,Milan,Away,Matchweek 18,2024-2025,Roma,1.3,1,1,12,5,19.9,0,0,1.9,1.0,1.0,21.0,7.0,19.6,0.0,0.0
2025-01-05,20:45 (19:45),Serie A,Lazio,Home,Matchweek 19,2024-2025,Roma,1.1,2,0,7,5,14.0,0,0,0.9,0.0,2.0,16.0,6.0,19.5,0.0,0.0
2025-01-12,18:00 (17:00),Serie A,Bologna,Away,Matchweek 20,2024-2025,Roma,1.4,2,2,10,3,19.9,0,1,2.0,2.0,2.0,13.0,7.0,19.0,0.0,1.0
2025-01-17,20:45 (19:45),Serie A,Genoa,Home,Matchweek 21,2024-2025,Roma,1.6,3,1,16,7,18.1,2,0,0.5,1.0,3.0,7.0,3.0,17.4,0.0,0.0
2025-01-23,18:45 (17:45),Europa Lg,nl AZ Alkmaar,Away,League phase,2024-2025,Roma,0.7,0,1,11,2,19.9,0,0,1.1,1.0,0.0,7.0,1.0,16.0,0.0,0.0
2025-01-26,15:00 (14:00),Serie A,Udinese,Away,Matchweek 22,2024-2025,Roma,2.7,2,1,14,7,17.8,0,2,0.8,1.0,2.0,10.0,3.0,19.7,0.0,0.0
2025-01-30,21:00 (20:00),Europa Lg,de Eint Frankfurt,Home,League phase,2024-2025,Roma,1.9,2,0,15,3,13.8,1,0,0.7,0.0,2.0,6.0,2.0,17.4,0.0,0.0
2025-02-02,20:45 (19:45),Serie A,Napoli,Home,Matchweek 23,2024-2025,Roma,0.5,1,1,12,2,22.4,2,0,0.4,1.0,1.0,5.0,2.0,18.2,0.0,0.0
2025-02-05,21:00 (20:00),Coppa Italia,Milan,Away,Quarter-finals,2024-2025,Roma,,1,3,19,7,,,0,,3.0,1.0,13.0,6.0,,,0.0
2025-02-09,12:30 (11:30),Serie A,Venezia,Away,Matchweek 24,2024-2025,Roma,1.6,1,0,12,3,14.7,0,1,0.7,0.0,1.0,12.0,3.0,16.9,0.0,0.0
2025-02-13,20:00,Europa Lg,pt Porto,Away,Knockout phase play-offs,2024-2025,Roma,1.2,1,1,15,4,15.2,0,0,0.7,1.0,1.0,12.0,2.0,18.6,1.0,0.0
Date,Time,Comp,Opponent,Venue,Round,2024-2025,Roma,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-02-16,18:00 (17:00),Serie A,Parma,Away,Matchweek 25,2024-2025,Roma,1.1,1,0,16,4,18.7,1,0,0.2,0.0,1.0,5.0,1.0,17.8,0.0,0.0
2025-02-20,18:45 (17:45),Europa Lg,pt Porto,Home,Knockout phase play-offs,2024-2025,Roma,2.6,3,2,19,4,13.3,1,0,0.6,2.0,3.0,5.0,1.0,15.5,0.0,0.0
2025-02-24,20:45 (19:45),Serie A,Monza,Home,Matchweek 26,2024-2025,Roma,1.5,4,0,23,6,19.3,0,0,0.3,0.0,4.0,5.0,2.0,18.2,1.0,0.0
2025-03-02,18:00 (17:00),Serie A,Como,Home,Matchweek 27,2024-2025,Roma,1.6,2,1,11,4,17.5,0,0,1.2,1.0,2.0,10.0,3.0,16.9,0.0,0.0
2025-03-06,21:00 (20:00),Europa Lg,es Athletic Club,Home,Round of 16,2024-2025,Roma,1.2,2,1,12,5,17.1,0,0,1.2,1.0,2.0,16.0,1.0,15.5,0.0,0.0
2025-03-09,18:00 (17:00),Serie A,Empoli,Away,Matchweek 28,2024-2025,Roma,2.0,1,0,16,7,19.0,1,0,0.1,0.0,1.0,3.0,1.0,21.2,0.0,0.0
2025-03-13,18:45 (17:45),Europa Lg,es Athletic Club,Away,Round of 16,2024-2025,Roma,1.1,1,3,4,1,18.6,0,1,1.8,3.0,1.0,22.0,8.0,17.1,0.0,0.0
2025-03-16,16:00 (15:00),Serie A,Cagliari,Home,Matchweek 29,2024-2025,Roma,1.3,1,0,13,1,19.7,1,0,0.8,0.0,1.0,11.0,5.0,16.2,0.0,0.0
2025-03-29,20:45 (19:45),Serie A,Lecce,Away,Matchweek 30,2024-2025,Roma,2.4,1,0,16,6,16.9,0,0,0.7,0.0,1.0,17.0,4.0,19.7,0.0,0.0
2025-04-06,20:45 (18:45),Serie A,Juventus,Home,Matchweek 31,2024-2025,Roma,1.1,1,1,11,4,17.6,0,0,0.8,1.0,1.0,11.0,7.0,19.4,1.0,0.0
2025-04-13,20:45 (18:45),Serie A,Lazio,Away,Matchweek 32,2024-2025,Roma,0.2,1,1,9,4,20.1,0,0,1.2,1.0,1.0,12.0,7.0,15.8,0.0,0.0
2025-04-19,20:45 (18:45),Serie A,Hellas Verona,Home,Matchweek 33,2024-2025,Roma,1.2,1,0,6,2,12.6,0,0,0.5,0.0,1.0,8.0,2.0,17.5,0.0,0.0
2025-04-27,15:00 (13:00),Serie A,Inter,Away,Matchweek 34,2024-2025,Roma,1.9,1,0,19,6,14.9,0,0,1.1,0.0,1.0,17.0,2.0,17.4,1.0,0.0
2025-05-04,18:00 (16:00),Serie A,Fiorentina,Home,Matchweek 35,2024-2025,Roma,0.6,1,0,12,4,18.7,0,0,1.0,0.0,1.0,13.0,5.0,26.0,1.0,0.0
2025-05-12,20:45 (18:45),Serie A,Atalanta,Away,Matchweek 36,2024-2025,Roma,0.8,1,2,10,3,17.4,0,0,2.3,2.0,1.0,16.0,3.0,15.3,0.0,0.0
2025-05-18,20:45 (18:45),Serie A,Milan,Home,Matchweek 37,2024-2025,Roma,1.0,3,1,15,6,19.6,1,0,1.4,1.0,3.0,12.0,3.0,15.7,0.0,0.0
2025-05-25,20:45 (18:45),Serie A,Torino,Away,Matchweek 38,2024-2025,Roma,1.9,2,0,14,4,17.5,0,1,0.5,0.0,2.0,11.0,4.0,22.0,0.0,0.0
2024-08-18,20:45 (18:45),Serie A,Venezia,Home,Matchweek 1,2024-2025,Lazio,2.4,3,1,12,5,16.7,0,1,0.6,1,3,11.0,2.0,19.9,1.0,0.0
2024-08-24,18:30 (16:30),Serie A,Udinese,Away,Matchweek 2,2024-2025,Lazio,1.3,1,2,17,4,15.6,0,0,0.8,2,1,8.0,3.0,19.4,0.0,0.0
2024-08-31,20:45 (18:45),Serie A,Milan,Home,Matchweek 3,2024-2025,Lazio,2.1,2,2,7,4,9.3,0,0,1.3,2,2,10.0,4.0,17.5,1.0,0.0
2024-09-16,20:45 (18:45),Serie A,Hellas Verona,Home,Matchweek 4,2024-2025,Lazio,1.2,2,1,14,7,21.9,0,0,0.8,1,2,7.0,2.0,19.6,0.0,0.0
2024-09-22,12:30 (10:30),Serie A,Fiorentina,Away,Matchweek 5,2024-2025,Lazio,1.0,1,2,20,6,19.5,1,0,2.7,2,1,12.0,3.0,18.5,0.0,2.0
2024-09-25,21:00 (19:00),Europa Lg,ua Dynamo Kyiv,Away,League phase,2024-2025,Lazio,2.2,3,0,14,6,13.8,0,0,0.5,0,3,10.0,6.0,20.8,2.0,0.0
2024-09-29,12:30 (10:30),Serie A,Torino,Away,Matchweek 6,2024-2025,Lazio,2.0,3,2,13,7,15.6,0,0,0.7,2,3,12.0,7.0,19.5,1.0,0.0
2024-10-03,18:45 (16:45),Europa Lg,fr Nice,Home,League phase,2024-2025,Lazio,1.9,4,1,12,4,19.7,0,1,1.0,1,4,11.0,4.0,18.8,0.0,0.0
2024-10-06,15:00 (13:00),Serie A,Empoli,Home,Matchweek 7,2024-2025,Lazio,2.1,2,1,15,5,18.6,0,0,0.5,1,2,7.0,2.0,14.5,0.0,0.0
2024-10-19,20:45 (18:45),Serie A,Juventus,Away,Matchweek 8,2024-2025,Lazio,0.1,0,1,2,1,26.5,0,0,1.3,1,0,16.0,3.0,18.1,1.0,0.0
2024-10-24,21:00 (19:00),Europa Lg,nl Twente,Away,League phase,2024-2025,Lazio,2.8,2,0,14,6,15.8,0,0,0.3,0,2,7.0,2.0,21.2,0.0,0.0
2024-10-27,15:00 (14:00),Serie A,Genoa,Home,Matchweek 9,2024-2025,Lazio,2.1,3,0,18,4,13.4,0,0,0.3,0,3,6.0,2.0,21.8,0.0,0.0
2024-10-31,20:45 (19:45),Serie A,Como,Away,Matchweek 10,2024-2025,Lazio,2.9,5,1,13,6,18.3,2,1,1.1,1,5,14.0,2.0,18.9,1.0,0.0
2024-11-04,20:45 (19:45),Serie A,Cagliari,Home,Matchweek 11,2024-2025,Lazio,2.9,2,1,19,3,18.6,1,1,0.3,1,2,6.0,1.0,22.9,1.0,0.0
2024-11-07,21:00 (20:00),Europa Lg,pt Porto,Home,League phase,2024-2025,Lazio,1.5,2,1,11,5,17.3,0,0,0.7,1,2,7.0,1.0,16.8,0.0,0.0
2024-11-10,18:00 (17:00),Serie A,Monza,Away,Matchweek 12,2024-2025,Lazio,1.6,1,0,14,5,18.4,0,0,1.0,0,1,12.0,2.0,15.4,1.0,0.0
2024-11-24,20:45 (19:45),Serie A,Bologna,Home,Matchweek 13,2024-2025,Lazio,2.0,3,0,13,4,15.5,0,0,0.1,0,3,3.0,1.0,35.3,0.0,0.0
2024-11-28,18:45 (17:45),Europa Lg,bg Ludogorets,Home,League phase,2024-2025,Lazio,1.1,0,0,20,6,19.9,0,0,0.3,0,0,3.0,0.0,13.6,0.0,0.0
2024-12-01,15:00 (14:00),Serie A,Parma,Away,Matchweek 14,2024-2025,Lazio,2.5,1,3,23,6,15.7,0,0,1.5,3,1,12.0,4.0,18.6,0.0,0.0
2024-12-05,21:00 (20:00),Coppa Italia,Napoli,Home,Round of 16,2024-2025,Lazio,,3,1,11,5,,,0,,1,3,9.0,3.0,,,0.0
2024-12-08,20:45 (19:45),Serie A,Napoli,Away,Matchweek 15,2024-2025,Lazio,0.3,1,0,7,3,24.2,0,0,0.5,0,1,12.0,1.0,20.7,1.0,0.0
2024-12-12,21:00 (20:00),Europa Lg,nl Ajax,Away,League phase,2024-2025,Lazio,1.6,3,1,9,6,19.7,0,0,2.2,1,3,16.0,5.0,13.4,0.0,0.0
2024-12-16,20:45 (19:45),Serie A,Inter,Home,Matchweek 16,2024-2025,Lazio,0.4,0,6,9,2,19.8,0,0,2.0,6,0,11.0,6.0,18.5,1.0,1.0
2024-12-21,20:45 (19:45),Serie A,Lecce,Away,Matchweek 17,2024-2025,Lazio,1.6,2,1,12,5,19.2,1,1,0.7,1,2,11.0,2.0,20.4,0.0,0.0
2024-12-28,20:45 (19:45),Serie A,Atalanta,Home,Matchweek 18,2024-2025,Lazio,0.6,1,1,11,5,27.1,1,0,2.7,1,1,14.0,3.0,11.0,0.0,0.0
2025-01-05,20:45 (19:45),Serie A,Roma,Away,Matchweek 19,2024-2025,Lazio,0.9,0,2,16,6,19.5,0,0,1.1,2,0,7.0,5.0,14.0,0.0,0.0
2025-01-10,20:45 (19:45),Serie A,Como,Home,Matchweek 20,2024-2025,Lazio,0.5,1,1,12,4,19.1,1,0,2.0,1,1,17.0,3.0,15.5,1.0,0.0
2025-01-19,18:00 (17:00),Serie A,Hellas Verona,Away,Matchweek 21,2024-2025,Lazio,1.5,3,0,14,5,16.6,1,0,1.3,0,3,16.0,3.0,15.9,0.0,0.0
2025-01-23,21:00 (20:00),Europa Lg,es Real Sociedad,Home,League phase,2024-2025,Lazio,1.5,3,1,19,5,14.3,0,0,1.1,1,3,9.0,4.0,17.9,0.0,0.0
2025-01-26,20:45 (19:45),Serie A,Fiorentina,Home,Matchweek 22,2024-2025,Lazio,1.4,1,2,22,3,17.3,1,0,0.7,2,1,7.0,3.0,16.7,0.0,0.0
2025-01-30,20:00,Europa Lg,pt Braga,Away,League phase,2024-2025,Lazio,0.6,0,1,12,4,18.8,1,0,0.8,1,0,8.0,4.0,19.8,0.0,0.0
2025-02-03,20:45 (19:45),Serie A,Cagliari,Away,Matchweek 23,2024-2025,Lazio,1.5,2,1,11,6,14.1,0,0,1.6,1,2,15.0,5.0,17.0,0.0,0.0
2025-02-09,15:00 (14:00),Serie A,Monza,Home,Matchweek 24,2024-2025,Lazio,3.2,5,1,26,9,17.0,0,0,0.9,1,5,2.0,0.0,29.0,1.0,1.0
2025-02-15,18:00 (17:00),Serie A,Napoli,Home,Matchweek 25,2024-2025,Lazio,0.7,2,2,12,5,22.1,2,0,0.3,2,2,5.0,2.0,15.6,0.0,0.0
2025-02-22,15:00 (14:00),Serie A,Venezia,Away,Matchweek 26,2024-2025,Lazio,1.1,0,0,9,3,18.9,0,0,0.8,0,0,9.0,2.0,14.8,0.0,0.0
Date,Time,Comp,Opponent,Venue,Round,2024-2025,Lazio,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-02-25,21:00 (20:00),Coppa Italia,Inter,Away,Quarter-finals,2024-2025,Lazio,,0,2,13,6,,,0,,2,0,4.0,2.0,,,1.0
2025-03-02,20:45 (19:45),Serie A,Milan,Away,Matchweek 27,2024-2025,Lazio,3.0,2,1,20,7,17.7,1,1,1.4,1,2,15.0,4.0,17.4,0.0,0.0
2025-03-06,21:00 (20:00),Europa Lg,cz Viktoria Plzeň,Away,Round of 16,2024-2025,Lazio,1.2,2,1,10,4,12.0,0,0,1.5,1,2,12.0,5.0,13.9,0.0,0.0
2025-03-10,20:45 (19:45),Serie A,Udinese,Home,Matchweek 28,2024-2025,Lazio,1.2,1,1,10,5,16.9,0,0,1.2,1,1,15.0,4.0,17.7,1.0,0.0
2025-03-13,18:45 (17:45),Europa Lg,cz Viktoria Plzeň,Home,Round of 16,2024-2025,Lazio,0.9,1,1,15,5,19.0,1,0,0.7,1,1,11.0,3.0,16.7,0.0,0.0
2025-03-16,15:00 (14:00),Serie A,Bologna,Away,Matchweek 29,2024-2025,Lazio,0.5,0,5,7,2,18.0,0,0,2.2,5,0,13.0,7.0,15.5,1.0,0.0
2025-03-31,20:45 (18:45),Serie A,Torino,Home,Matchweek 30,2024-2025,Lazio,1.2,1,1,16,6,15.6,0,0,0.4,1,1,7.0,2.0,15.9,0.0,0.0
2025-04-06,18:00 (16:00),Serie A,Atalanta,Away,Matchweek 31,2024-2025,Lazio,0.5,1,0,8,3,20.8,0,0,0.5,0,1,10.0,2.0,15.1,0.0,0.0
2025-04-10,18:45 (16:45),Europa Lg,no Bodø/Glimt,Away,Quarter-finals,2024-2025,Lazio,0.5,0,2,6,1,18.1,0,0,3.0,2,0,18.0,6.0,14.5,0.0,0.0
2025-04-13,20:45 (18:45),Serie A,Roma,Home,Matchweek 32,2024-2025,Lazio,1.2,1,1,12,7,15.8,0,0,0.2,1,1,9.0,4.0,20.1,0.0,0.0
2025-04-17,21:00 (19:00),Europa Lg,no Bodø/Glimt,Home,Quarter-finals,2024-2025,Lazio,3.5,3 (2),1 (3),33,11,13.6,1,0,1.5,1 (3),3 (2),12.0,8.0,15.5,1.0,0.0
2025-04-23,18:30 (16:30),Serie A,Genoa,Away,Matchweek 33,2024-2025,Lazio,1.1,2,0,15,6,18.8,1,0,0.6,0,2,8.0,4.0,17.6,0.0,0.0
2025-04-28,20:45 (18:45),Serie A,Parma,Home,Matchweek 34,2024-2025,Lazio,1.4,2,2,14,7,17.9,0,0,0.9,2,2,7.0,5.0,16.8,0.0,0.0
2025-05-04,12:30 (10:30),Serie A,Empoli,Away,Matchweek 35,2024-2025,Lazio,1.8,1,0,9,3,16.3,0,0,0.2,0,1,7.0,2.0,23.0,0.0,0.0
2025-05-10,18:00 (16:00),Serie A,Juventus,Home,Matchweek 36,2024-2025,Lazio,1.7,1,1,19,6,16.6,0,0,0.8,1,1,8.0,2.0,17.0,1.0,0.0
2025-05-18,20:45 (18:45),Serie A,Inter,Away,Matchweek 37,2024-2025,Lazio,2.1,2,2,11,3,17.6,0,1,1.1,2,2,10.0,3.0,14.0,0.0,0.0
2025-05-25,20:45 (18:45),Serie A,Lecce,Home,Matchweek 38,2024-2025,Lazio,1.8,0,1,26,7,16.1,0,0,0.4,1,0,9.0,3.0,16.5,0.0,0.0
2024-08-17,20:45 (18:45),Serie A,Torino,Home,Matchweek 1,2024-2025,Milan,2.1,2,2,26,5,18.5,0,0,1.0,2.0,2.0,7.0,3.0,16.3,0.0,0.0
2024-08-24,18:30 (16:30),Serie A,Parma,Away,Matchweek 2,2024-2025,Milan,1.9,1,2,17,5,18.6,0,0,1.7,2.0,1.0,9.0,5.0,15.6,0.0,0.0
2024-08-31,20:45 (18:45),Serie A,Lazio,Away,Matchweek 3,2024-2025,Milan,1.3,2,2,10,4,17.5,1,0,2.1,2.0,2.0,7.0,4.0,9.3,0.0,0.0
2024-09-14,20:45 (18:45),Serie A,Venezia,Home,Matchweek 4,2024-2025,Milan,2.2,4,0,10,6,20.0,0,2,0.3,0.0,4.0,6.0,1.0,24.7,0.0,0.0
2024-09-17,21:00 (19:00),Champions Lg,eng Liverpool,Home,League phase,2024-2025,Milan,0.6,1,3,8,2,16.3,0,0,3.1,3.0,1.0,23.0,11.0,15.7,1.0,0.0
2024-09-22,20:45 (18:45),Serie A,Inter,Away,Matchweek 5,2024-2025,Milan,1.7,2,1,16,8,16.4,0,0,0.7,1.0,2.0,13.0,4.0,17.7,0.0,0.0
2024-09-27,20:45 (18:45),Serie A,Lecce,Home,Matchweek 6,2024-2025,Milan,1.6,3,0,15,6,16.4,0,0,0.5,0.0,3.0,16.0,7.0,19.2,0.0,0.0
2024-10-01,21:00 (19:00),Champions Lg,de Leverkusen,Away,League phase,2024-2025,Milan,1.0,0,1,16,5,22.6,0,0,1.8,1.0,0.0,16.0,9.0,17.2,0.0,0.0
2024-10-06,20:45 (18:45),Serie A,Fiorentina,Away,Matchweek 7,2024-2025,Milan,2.6,1,2,14,6,17.0,0,0,1.5,2.0,1.0,11.0,2.0,20.6,1.0,0.0
2024-10-19,18:00 (16:00),Serie A,Udinese,Home,Matchweek 8,2024-2025,Milan,1.2,1,0,10,5,12.2,0,0,0.4,0.0,1.0,13.0,1.0,20.2,1.0,0.0
2024-10-22,18:45 (16:45),Champions Lg,be Club Brugge,Home,League phase,2024-2025,Milan,1.2,3,1,15,5,19.1,0,0,0.6,1.0,3.0,9.0,5.0,16.9,0.0,0.0
2024-10-29,20:45 (19:45),Serie A,Napoli,Home,Matchweek 10,2024-2025,Milan,0.7,0,2,13,5,19.6,0,0,1.1,2.0,0.0,9.0,4.0,17.9,0.0,0.0
2024-11-02,20:45 (19:45),Serie A,Monza,Away,Matchweek 11,2024-2025,Milan,2.5,1,0,18,7,17.5,0,0,1.2,0.0,1.0,12.0,2.0,19.8,2.0,0.0
2024-11-05,21:00 (20:00),Champions Lg,es Real Madrid,Away,League phase,2024-2025,Milan,2.5,3,1,14,9,13.6,0,0,2.6,1.0,3.0,22.0,9.0,19.3,1.0,1.0
2024-11-09,18:00 (17:00),Serie A,Cagliari,Away,Matchweek 12,2024-2025,Milan,3.3,3,3,13,6,15.0,0,0,1.7,3.0,3.0,16.0,6.0,15.2,0.0,0.0
2024-11-23,18:00 (17:00),Serie A,Juventus,Home,Matchweek 13,2024-2025,Milan,0.3,0,0,6,1,18.4,1,0,0.4,0.0,0.0,7.0,2.0,18.9,0.0,0.0
2024-11-26,18:45 (17:45),Champions Lg,sk Slovan Bratislava,Away,League phase,2024-2025,Milan,1.9,3,2,15,5,20.7,2,0,1.5,2.0,3.0,6.0,2.0,20.7,1.0,0.0
2024-11-30,18:00 (17:00),Serie A,Empoli,Home,Matchweek 14,2024-2025,Milan,2.3,3,0,20,4,17.9,0,0,0.5,0.0,3.0,9.0,0.0,23.4,0.0,0.0
2024-12-03,21:00 (20:00),Coppa Italia,Sassuolo,Home,Round of 16,2024-2025,Milan,,6,1,15,8,,,0,,1.0,6.0,4.0,3.0,,,0.0
2024-12-06,20:45 (19:45),Serie A,Atalanta,Away,Matchweek 15,2024-2025,Milan,0.7,1,2,6,2,15.4,0,0,2.1,2.0,1.0,17.0,8.0,14.1,0.0,0.0
2024-12-11,21:00 (20:00),Champions Lg,rs Red Star,Home,League phase,2024-2025,Milan,2.0,2,1,20,10,17.4,3,0,0.4,1.0,2.0,9.0,4.0,22.6,0.0,0.0
2024-12-15,20:45 (19:45),Serie A,Genoa,Home,Matchweek 16,2024-2025,Milan,1.1,0,0,22,4,19.8,0,0,0.3,0.0,0.0,5.0,0.0,33.8,1.0,0.0
2024-12-20,20:45 (19:45),Serie A,Hellas Verona,Away,Matchweek 17,2024-2025,Milan,0.8,1,0,14,6,20.7,0,0,0.7,0.0,1.0,10.0,2.0,18.7,0.0,0.0
2024-12-29,20:45 (19:45),Serie A,Roma,Home,Matchweek 18,2024-2025,Milan,1.9,1,1,21,7,19.6,0,0,1.3,1.0,1.0,12.0,5.0,19.9,0.0,0.0
2025-01-03,22:00 (19:00),Supercoppa,Juventus,Neutral,Semi-finals,2024-2025,Milan,,2,1,11,3,,,1,,1.0,2.0,10.0,3.0,,,0.0
2025-01-06,22:00 (19:00),Supercoppa,Inter,Neutral,Final,2024-2025,Milan,,3,2,15,8,,,0,,2.0,3.0,18.0,8.0,,,0.0
2025-01-11,20:45 (19:45),Serie A,Cagliari,Home,Matchweek 20,2024-2025,Milan,2.7,1,1,24,11,20.0,0,0,0.4,1.0,1.0,6.0,2.0,18.1,0.0,0.0
2025-01-14,18:30 (17:30),Serie A,Como,Away,Matchweek 19,2024-2025,Milan,1.3,2,1,12,6,14.6,0,0,1.4,1.0,2.0,12.0,4.0,15.1,1.0,0.0
2025-01-18,18:00 (17:00),Serie A,Juventus,Away,Matchweek 21,2024-2025,Milan,0.9,0,2,13,1,17.3,0,0,1.1,2.0,0.0,15.0,6.0,17.9,0.0,0.0
2025-01-22,21:00 (20:00),Champions Lg,es Girona,Home,League phase,2024-2025,Milan,1.3,1,0,17,5,22.6,2,0,1.0,0.0,1.0,11.0,4.0,18.8,0.0,0.0
2025-01-26,12:30 (11:30),Serie A,Parma,Home,Matchweek 22,2024-2025,Milan,2.2,3,2,13,4,19.4,1,1,1.6,2.0,3.0,12.0,5.0,21.7,1.0,0.0
2025-01-29,21:00 (20:00),Champions Lg,hr Dinamo Zagreb,Away,League phase,2024-2025,Milan,1.1,1,2,14,5,17.9,0,0,1.4,2.0,1.0,12.0,5.0,19.8,1.0,0.0
2025-02-02,18:00 (17:00),Serie A,Inter,Home,Matchweek 23,2024-2025,Milan,0.6,1,1,10,4,19.6,0,0,1.3,1.0,1.0,16.0,6.0,13.8,0.0,0.0
2025-02-05,21:00 (20:00),Coppa Italia,Roma,Home,Quarter-finals,2024-2025,Milan,,3,1,13,6,,,0,,1.0,3.0,19.0,7.0,,,0.0
2025-02-08,18:00 (17:00),Serie A,Empoli,Away,Matchweek 24,2024-2025,Milan,1.3,2,0,16,5,16.9,1,0,0.7,0.0,2.0,8.0,0.0,14.3,0.0,0.0
Date,Time,Comp,Opponent,Venue,Round,2024-2025,Milan,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-02-12,21:00 (20:00),Champions Lg,nl Feyenoord,Away,Knockout phase play-offs,2024-2025,Milan,0.6,0,1,12,6,19.2,0,0,0.5,1.0,0.0,11.0,2.0,20.4,0.0,0.0
2025-02-15,20:45 (19:45),Serie A,Hellas Verona,Home,Matchweek 25,2024-2025,Milan,2.1,1,0,18,3,18.0,0,0,0.4,0.0,1.0,7.0,2.0,18.6,1.0,0.0
2025-02-18,18:45 (17:45),Champions Lg,nl Feyenoord,Home,Knockout phase play-offs,2024-2025,Milan,1.7,1,1,18,7,16.1,1,0,0.9,1.0,1.0,6.0,1.0,23.3,0.0,0.0
2025-02-22,18:00 (17:00),Serie A,Torino,Away,Matchweek 26,2024-2025,Milan,2.4,1,2,25,7,18.6,0,0,0.3,2.0,1.0,9.0,3.0,17.1,0.0,0.0
2025-02-27,20:45 (19:45),Serie A,Bologna,Away,Matchweek 9,2024-2025,Milan,0.8,1,2,8,4,14.0,0,0,2.0,2.0,1.0,14.0,4.0,17.6,0.0,0.0
2025-03-02,20:45 (19:45),Serie A,Lazio,Home,Matchweek 27,2024-2025,Milan,1.4,1,2,15,4,17.4,0,0,3.0,2.0,1.0,20.0,7.0,17.7,1.0,1.0
2025-03-08,18:00 (17:00),Serie A,Lecce,Away,Matchweek 28,2024-2025,Milan,3.5,3,2,15,8,13.6,0,1,1.0,2.0,3.0,11.0,3.0,18.0,0.0,0.0
2025-03-15,18:00 (17:00),Serie A,Como,Home,Matchweek 29,2024-2025,Milan,1.3,2,1,9,3,16.4,0,0,1.0,1.0,2.0,15.0,6.0,21.3,1.0,0.0
2025-03-30,20:45 (18:45),Serie A,Napoli,Away,Matchweek 30,2024-2025,Milan,2.6,1,2,16,3,21.2,1,0,1.0,2.0,1.0,8.0,3.0,18.2,0.0,0.0
